Vertice,C,254;Hoja_MTN,C,50;Situacion,C,254;Señal,C,254;Referencia,C,50;Referenc_1,C,50;Referenc_2,C,50;Referenc_3,C,50;X_ED50,N,19,11;Y_ED50,N,19,11;X_ETRS89,N,19,11;Y_ETRS89,N,19,11;Z_Ortometr,N,19,11;Altura,N,19,11;AzmVert1Vi,C,50;Nombre1Vis,C,50;AzmVert2Vi,C,50;Nombre2Vis,C,50;AzmVert3Vi,C,50;Nombre3Vis,C,50;AzmVert4Vi,C,50;Nombre4Vis,C,50;Año,N,9,0;Fecha,D
6529;559;En bordillo en la C/ Alcalá, frente al número 630.;Clavo Reglamentario.;Señal 0.72;Registro 3.37;Esquina respiradero de metro 1.63;Esquina respiradero de metro 2.02;448429,936;4477936,059;448320,536;4477728,464;637,427;688,413;;6528;;336;;;;;2006;30/06/2006
6530;559;En la acera Oeste de la C/ Maruja Mallo. La acera está a 1.5 metros del asfalto, da a una zona deportiva y jardines, de frente a la C/ del Olivar.;Clavo Reglamentario.;Esquina bordillo 6.74;Esquina bordillo 2.89;Esquina bordillo 6.87;Farola 1.19;446626,786;4481237,558;446517,436;4481029,989;694,206;745,231;;6698;;1816;;;;;2006;30/06/2006
6531;559;En la acera Este del Camino del Olivar, en la esquina del número 25. 40 metros al Norte de la C/ Valentina Morales.;Clavo Reglamentario.;Esquina registro 4.09;Señal de tráfico 0.98;Esquina registro 2.63;Esquina bordillo 9.15;446936,418;4480977,272;446827,063;4480769,7;700,295;751,32;;9226;;1817;;;;;2006;30/06/2006
6532;534;En bordillo de la C/ Monasterios de Suso y Yuso, frente a la C/ Monasterio de Samos.;Clavo Reglamentario.;Vértice línea blanca 2.59;Señal de tráfico 1.59;Vértice papelera 0.72;Esquina alcorque 1.48;441315,147;4484268,99;441205,841;4484061,473;712,583;763,588;;6389;;6533;;;;;2006;30/06/2006
6533;534;En bordillo de la C/ Monasterios de Suso y Yuso, frente a calle peatonal entre las calles C/ Monasterio de Poyo y C/ Monasterio de Liébana.;Clavo Reglamentario.;Vértice de alcantarilla 0.66;Vértice de alcantarilla 1.00;Esquina de alcorque 1.50;Esquina de alcorque 2.04;441419,405;4484460,64;441310,101;4484253,122;723,205;774,21;;6780;;6790;;6532;;;2006;30/06/2006
6534;559;En bordillo al final de la Avda. del Cardenal Herrera Oria, donde la calle se bifurca hacia El Pardo y la M-30/N-VI, a unos 100 metros del puente.;Clavo Reglamentario.;Esquina registro 0.95;Farola 0.86;Extremo de murete 1.74;Extremo de murete 1.64;436602,869;4480937,288;436493,538;4480729,82;608,598;659,612;;6580;;1665;;5664;;;2006;30/06/2006
6535;534;Empotrado en bordillo de acera. En la entrada del parque empresarial de la Moraleja, frente al Edificio Ginebra, en la Avda. de Europa número 2.;Clavo reglamentario.;Normal a bordillo 0.08;Esquina registro de Madritel 0.32;Esquina registro eléctrico 0.52;Esquina registro eléctrico 0.83;444007,378;4485795,624;443898,072;4485588,086;703,122;754,127;;6536;;571;;;;;2006;30/06/2006
6536;534;En la acera Norte de la calle perimetral de la parcela (TN-10), Sede de Telefónica. A mitad de camino entre la rotonda de entrada y la  rotonda de entrada a los restaurantes.;Clavo Reglamentario.;Farola 14.82;Bordillo 2.01;Farola 28.42;Bordillo 0.08º;443882,393;4485734,225;443773,087;4485526,688;702,999;754,004;;6535;;6637;;571;;;2006;30/06/2006
6539;534;Empotrado en bordillo de acera. En avenida de nueva construcción. En la parte de atrás del nuevo edificio de Telefónica.;Clavo Reglamentario.;Esquina sumidero 0.49;Esquina registro 0.18;Esquina registro 0.73;Normal a bordillo 1.87;443693,233;4485278,976;443583,927;4485071,439;707,014;758,02;;9187;;6538;;;;;2006;30/06/2006
654;559;Avanzamos por la N-III con dirección a Mejorada del Campo, hasta llegar al cruce de Vicálvaro-Mejorada. En ese cruce giramos a la izquierda tomando el camino de la Cebolla. A unos 500 m después de dicho cruce encontramos un desvío a la derecha. Giramos p;Clavo Reglamentario hormigonado.;;;;;451992,226;4472111,744;451882,74;4471904,099;633,972;685,014;;431;;6462;;9141;;9150;2006;30/06/2006
6540;559;En el cruce de las calles C/ Patrimonio de la Humanidad y C/ Salvador Allende. En el lado Suroeste de la unión de las dos calles y al Norte de la verja de una urbanización privada.;Clavo Reglamentario.;Esquina paso de cebra 1.40;Esquina paso de cebra 7.63;Esquina vallado 6.01;Esquina boca de riego 3.93;435740,28;4468299,869;435630,802;4468092,436;667,296;718,337;;7483;;9111;;;;;2006;30/06/2006
6541;559;En bordillo de la C/ Palau de la Música, en el cruce con la anterior calle a la vía de servicio.;Clavo Reglamentario.;Vértice de línea blanca 0.75;Vértice cambio de color de acera 0.13;Señal de tráfico 5.54;Vértice de registro 3.04;435253,811;4468249,124;435144,334;4468041,695;671,817;722,857;;7484;;6542;;;;;2006;30/06/2006
6542;559;En el cruce de las calles C/ de los Morales y C/ Parque Güel. En el ensanche de Carabanchel y al Sur de un centro educativo.;Clavo Reglamentario.;Señal de tráfico 4.18;Esquina registro 1.86;Esquina tapia 4.73;Esquina bordillo 2.32;435107,688;4468409,966;434998,213;4468202,539;678,688;729,727;;6541;;9110;;;;;2006;30/06/2006
6555;534;En la entrada a Valdelatas desde la M-607 (Carretera de Colmenar) y a la Academia de Policía Local de Madrid. La zona es una solera de hormigón en la parte superior de un túnel del bici-carril a Colmenar.;Clavo Reglamentario.;Esquina pretil 0.88;Final de bordillo 3.98;Esquina de registro 4.97;Final de bordillo 3.35;441377,966;4487239,799;441268,681;4487032,284;730,932;781,933;;6554;;6556;;;;;2006;30/06/2006
6556;534;Empotrado en sobrante de poste de señal en desuso. En la entrada a la Dehesa de Valdelatas desde la vía de servicio de la M-607.;Clavo Reglamentario.;Señal 2.90;Extremo barrera 5.30;Poste alambrada 7.40;Normal a asfalto 12.40;441439,949;4487418,768;441330,665;4487211,252;732,627;783,628;;6555;;6557;;;;;2006;30/06/2006
6557;534;En acera Norte del puente sobre la calzada dirección Colmenar Viejo, próximo a la plazoleta de la vía de servicio antes de llegar al Hospital Canto Blanco.;Clavo Reglamentario.;Poste barandilla 1.60;Poste barandilla 0.55;Poste barandilla 1.80;Poste bionda 0.94;441280,504;4487815,386;441171,224;4487607,872;741,589;792,589;;6556;;6558;;;;;2006;30/06/2006
6558;534;En el lado Este del bici-carril sobre asfalto (antigua M-607). A la altura del aparcamiento del colegio privado, a 200 metros al Sur de la pasarela peatonal.;Clavo Reglamentario.;Borde asfalto 1.31;Línea blanca 3.22;Farola 28.85;Piquete vallado 9.03;441107,042;4488155,826;440997,766;4487948,313;741,593;792,592;;6557;;6559;;6576;;;2006;30/06/2006
6575;534;Empotrado en bordillo de acera. En la calle de entrada a la Universidad Autónoma de Madrid desde la M-607. Frente a la embocadura de la primera, que se encuentra haciendo esquina con el aparcamiento.;Clavo Reglamentario.;Normal a bordillo 0.09;Poste alambrada 2.74;Poste alambrada 2.56;Poste alambrada 2.78;441057,887;4488405,146;440948,612;4488197,633;729,695;780,693;;6574;;6576;;;;;2006;30/06/2006
6580;559;Empotrado en hormigón de solera de registro eléctrico. En el margen derecho de la carretera de El Pardo, desde la M-30, a la altura de la salida a la misma carretera desde la C/ Cardenal Herrera Oria. Junto a una farola.;Clavo Reglamentario.;Esquina solera 0.55;Esquina solera 0.27;Esquina registro eléctrico 0.77;Esquina registro eléctrico 0.76;436424,44;4481134,869;436315,112;4480927,402;600,48;651,493;;6534;;6581;;180;;;2006;30/06/2006
6581;559;En el lado Sur de la rotonda que está en el pk 0+800 de la carretera de El Pardo. Al Este de la carretera y 10 metros al Sur de la rotonda, sobre la solera de hormigón de un drenaje que se une con la cuneta de hormigón.;Clavo Reglamentario.;Borde de asfalto 1.50;Señal de tráfico 2.82;Esquina cuneta 0.34;Esquina cuneta 0.41;436416,519;4481644,266;436307,196;4481436,799;604,879;655,892;;6580;;6582;;;;;2006;30/06/2006
6582;559;En borde de carretera en la entrada a la Sociedad de Tiro de Madrid, en el pk 1+200 de la carretera de El Pardo.;Clavo Reglamentario.;Extremo de línea blanca 2.15;Extremo de línea blanca 3.60;Extremo de línea blanca 4.81;Poste de cartel 10.08;436358,295;4482009,483;436248,975;4481802,016;608,492;659,504;;6581;;6583;;;;;2006;30/06/2006
6583;559;Empotrado en granito de hito kilométrico. En el hito del pk 3 de la C-601 (Carretera de El Pardo) del antiguo kilometraje. En el margen derecho sentido El Pardo.;Clavo Reglamentario.;Poste bionda 4.53;Poste bionda 1.99;Poste bionda 4.39;Mata 5.15;436318,668;4482170,713;436209,35;4481963,245;607,004;658,015;;6582;;6584;;;;;2006;30/06/2006
6584;559;En la isleta central de la M-605 (Carretera de El Pardo), 100 metros al Sur del cruce de entrada al Palacio de la Zarzuela, en el pk 1+500.;Clavo Reglamentario.;Pata bionda 2.21;Bordillo 1.37;Bordillo 0.97;Pata bionda 0.82;436203,907;4482377,256;436094,592;4482169,79;599,618;650,629;;6583;;6585;;;;;2006;30/06/2006
6585;559;En extremo de mediana de la Carretera de El Pardo, en el cruce de entrada al Complejo Deportivo Somontes y al Palacio de la Zarzuela.;Clavo Reglamentario.;Pata bionda 0.59;Pata bionda 0.62;Vértice línea blanca 0.18;Vértice línea blanca 1.32;436180,39;4482467,652;436071,074;4482260,186;599,987;650,998;;6584;;331;;9188;;;2006;30/06/2006
6586;559;Empotrado en asfalto de carretera. En el margen derecho de la carretera de El Pardo a la altura del pk 2+150, sentido El Pardo.;Clavo Reglamentario.;Extremo bionda 7.10;Normal línea blanca 0.91;Normal asfalto 0.05;Señal 12.40;436114,691;4482802,129;436005,379;4482594,663;604,013;655,023;;6588;;9188;;;;;2006;30/06/2006
6587;559;En el lado Este de la carretera M-605 (El Pardo), a la altura del pk 2.500, en el exterior de la curva. En la solera de hormigón del lado Oeste de la acequia de hormigón.;Clavo Reglamentario.;Borde de acequia 0.20;Pata de bionda 4.38;Pata de bionda 1.42;Línea blanca 3.28;435960,608;4483255,559;435851,3;4483048,093;600,571;651,579;;6588;;6589;;2030;;2027;2006;30/06/2006
6588;559;En borde de arcén de la carretera M-605 (El Pardo), en el margen derecho dirección El Pardo, a la altura del pk 2+350.;Clavo Reglamentario.;Extremo de línea blanca 4.87;Extremo de línea blanca 4.78;Señal de tráfico 13.28;Normal a borde de arcén 0.13;436047,616;4483033,983;435938,306;4482826,517;604,619;655,629;;6586;;6587;;;;;2006;30/06/2006
6589;534;En el arcén de la M-605 (El Pardo), a la altura del pk 3+450. Sobre tocón de hormigón al final de un tramo de bionda y al Sur de una entrada de barrera levadiza de madera.;Clavo Reglamentario.;Línea blanca 2.44;Poste madera 1.58;Poste puerta 3.58;Poste puerta 5.07;435354,771;4483916,601;435245,471;4483709,142;610,803;661,808;;2030;;2028;;;;;2006;30/06/2006
659;559;Desde la calle de las Madres de Mayo, en Coslada sale un camino de tierra en dirección Sur. Lo tomamos y tras recorrer 400 m y llegar a una torre de alta tensión nos encontramos un cruce donde giramos a la derecha, por el Camino de Vicálvaro a San Fernan;Clavo Reglamentario.;;;;;451145,698;4473622,995;451036,23;4473415,362;638,645;689,687;;9145;;V.G. Almodóvar;;9124;;9125;2006;30/06/2006
6590;534;Empotrado en bordillo de isleta. En el margen derecho de la M-605 (El Pardo), a la altura del pk 4+015. Frente a la estación de servicio de Cepsa.;Clavo Reglamentario.;Esquina sumidero 9.15;Papelera 2.40;Boca de riego 5.10;Normal a línea blanca 2.42;435060,065;4484379,093;434950,769;4484171,636;612,507;663,512;;2029;;2028;;;;;2006;30/06/2006
6591;534;Sobre el primer pilar de piedra y hormigón al Este de la M-605, 30 metros al Sur de la primera entrada asfaltada a la Zona Recreativa del Monte de El Pardo.;Clavo Reglamentario.;Pata de bionda 5.55;Pata de bionda 3.88;Línea blanca 6.46;Pata de bionda 4.37;434938,043;4484665,456;434828,75;4484458,001;612,789;663,792;;2029;;6592;;;;;2006;30/06/2006
6592;534;En borde de arcén de la carretera M-605 (El Pardo) a la altura del pk 6+100 del kilometraje antiguo.;Clavo Reglamentario.;Pata de bionda 3.61;Pata de bionda 0.78;Pata de bionda 4.40;Normal a línea blanca de calzada 0.65;434950,135;4484802,338;434840,843;4484594,882;614,157;665,161;;6591;;6593;;;;;2006;30/06/2006
6593;534;Empotrado en bordillo. En el margen derecho de la carretera de El Pardo, a la entrada del pueblo, en la primera acera que nos encontramos. Junto a la tapia de la Base Militar. La calle se llama Avda. del Palacio.;Clavo Reglamentario.;Normal a tapia 1.97;Normal a asfalto 2.60;Esquina bordillo 21.55;Esquina tapia 21.30;434905,708;4485066,588;434796,419;4484859,132;613,461;664,463;;6592;;6594;;;;;2006;30/06/2006
6594;534;En la acera Oeste de la Avda. del Palacio, en la unión con la Avda. de la Guardia. En la esquina Noreste de una isleta pintada triangular. En el comienzo de la curva.;Clavo Reglamentario.;Señal de tráfico 1.66;Esquina arqueta 1.00;Esquina arqueta 0.64;Esquina rejilla 0.78;434713,89;4485461,083;434604,605;4485253,629;612,198;663,2;;6593;;6595;;;;;2006;30/06/2006
6595;534;En bordillo de isleta central en la plazoleta que hay a la entrada de El Pardo.;Clavo Reglamentario.;Vértice de cambio de color 0.15;Vértice de cambio de color 0.26;Vértice de cambio de color 0.84;Vértice de cambio de color 0.82;434576,288;4485775,127;434467,005;4485567,674;613,867;664,867;;6594;;324;;;;;2006;30/06/2006
6596;559;En el pretil del lado Este, donde se incorporan la carretera M-605 (El Pardo) y la C/ Cardenal Herrera Oria a la M-30. En dirección Sur.;Clavo Reglamentario.;Señal de tráfico 4.28;Muro de contención 2.12;Pretil 0.11;Línea blanca 1.64;436380,689;4481030,218;436271,36;4480822,751;594,654;645,667;;6597;;180;;6580;;6598;2006;30/06/2006
6597;559;En el extremo de muro de separación de la incorporación de la carretera de El Pardo a la M-30, con una incorporación a la misma desde la C/ Cardenal Herrera Oria, frente al parque del M.O.P.U.;Clavo Reglamentario.;Vértice de muro 0.13;Vértice de muro 0.80;Vértice de línea blanca 0.70;Señal de tráfico 3.33;436395,167;4480874,842;436285,836;4480667,376;594,184;645,198;;6596;;180;;6598;;;2006;30/06/2006
6598;559;Empotrado en bordillo de acera. En la parada de autobús que se encuentra frente al Club Cantoblanco. A la altura del pk 25+070 de la M-30 en su margen derecho sentido A-5.;Clavo Reglamentario.;Extremo bordillo 1.54;Extremo muro 1.59;Esquina bordillo 0.26;Esquina bordillo 0.95;436436,687;4480635,844;436327,354;4480428,377;597,604;648,618;;6596;;6597;;171;;;2006;30/06/2006
6599;559;En el exterior del pretil del carril (lado Oeste) de la incorporación de la A-6 hacia la M-30 (El Pardo), cuando se une con la salida de la C/ Sinesio Delgado, en la misma dirección de la M-30. Al Sureste del monumento de la Puerta de La Moncloa.;Clavo Reglamentario.;Farola 0.67;Esquina arqueta 2.01;Esquina arqueta 2.44;Pretil 0.36;437142,078;4478667,706;437032,72;4478460,233;602,614;653,63;;7004;;170;;;;;2006;30/06/2006
6669;559;En bordillo en media luna, en el Camino Viejo de Hortaleza, frente a la Residencia Don Bosco y junto a Unión Fenosa.;Clavo Reglamentario.;Esquina registro de alumbrado 5.60;Esquina registro de alumbrado 5.82;Esquina arqueta grande 4.00;Esquina arqueta grande 7.35;450506,865;4480925,94;450397,487;4480718,333;625,726;676,746;;6668;;6670;;;;;2006;30/06/2006
6670;559;En el cruce entre el Camino Viejo de Hortaleza y la prolongación de la C/ Alcañiz. En el borde Norte de la zona ajardinada.;Clavo Reglamentario.;Esquina alcorque 10.57;Esquina alcorque 9.32;Farola 9.84;Esquina alcorque 10.64;450212,811;4480954,117;450103,433;4480746,513;629,021;680,041;;6669;;6671;;6672;;1807;2006;30/06/2006
6671;559;En bordillo en la C/ Alcañiz, frente al número 18.;Clavo Reglamentario.;Farola 1.82;Registro  de alumbrado 2.25;Registro  de alumbrado 2.69;Señal 4.05;450200,829;4480437,159;450091,448;4480229,552;635,348;686,369;;6670;;1807;;;;;2006;30/06/2006
6672;559;En el cruce del Camino Viejo de Hortaleza con la calle que viene de la entrada a la Colonia del Cerro de los Buenos Aires. La señal está en el lado Suroeste del cruce.;Clavo Reglamentario.;Señal de tráfico 4.43;Esquina arqueta 2.22;Farola 3.18;Esquina alcorque 4.25;450012,767;4480934,201;449903,391;4480726,598;635,098;686,118;;6670;;6673;;1807;;9183;2006;30/06/2006
6673;559;En el bordillo interior de la acera Norte del Camino Viejo de Hortaleza, al Este del encuentro con la C/ Arroyo de la Tía Martina y al Sur de unas granjas antiguas.;Clavo Reglamentario.;Farola 5.78;Esquina alcorque 2.75;Bordillo acera 2.33;Esquina alcorque 3.25;449741,624;4480953,983;449632,25;4480746,383;627,479;678,498;;9183;;6672;;;;;2006;30/06/2006
6674;559;En bordillo de la C/ Timón, 100 metros antes del puente sobre la M-11.;Clavo Reglamentario.;Esquina alcorque 1.69;Esquina alcorque 2.94;Normal a bordillo exterior 0.07;Normal a bordillo interior 2.32;449650,389;4480296,528;449541,01;4480088,926;641,01;692,03;;6675;;1807;;;;;2006;30/06/2006
6675;559;Empotrado en bordillo de acera. En la prolongación de la C/ Timón, en zona de nueva construcción en bordillo de acera. A mitad del aprcamiento, en el lado derecho, entre una farola y un alcorque.;Clavo Reglamentario.;Esquina alcorque 1.63;Esquina alcorque 1.07;Farola 2.04;Esquina registro 2.79;449693,424;4480394,889;449584,045;4480187,288;637,893;688,914;;6674;;;;;;;2006;30/06/2006
6676;559;En bordillo en la C/ Timón, intersección con la C/ Huracán, frente al número 5 de la primera.;Clavo Reglamentario.;Señal 3.90;Señal 2.97;Normal a bordillo interior 6.25;Normal a bordillo exterior 0.10;449899,678;4480422,783;449790,298;4480215,179;632,779;683,8;;6675;;1804;;;;;2006;30/06/2006
6677;559;Empotrado en bordillo de acera al final de la C/ Huracán. Dando vista a taquillas de peaje en carretera.;Clavo Reglamentario.;Boca de riego 0.35;Farola 2.20;Esquina registro 3.33;Esquina registro 3.21;449554,199;4480602,409;449444,822;4480394,81;640,298;691,318;;1804;;6678;;;;;2006;30/06/2006
6678;559;En bordillo en la C/ del Solano con la C/ del Arroyo de la Tía Martina.;Clavo Reglamentario.;Esquina muro 1.42;Poste teléfono 1.22;Farola 2.71;Normal a bordillo 0.06;449536,946;4480719,051;449427,57;4480511,452;631,831;682,851;;6677;;6679;;;;;2006;30/06/2006
6679;559;Empotrado en bordillo de camoni en parque. Al final de la C/ del Solano encontramos un camino, el vértice está en el bordillo más al Norte.;Clavo Reglamentario.;Farola 10.43;Farola 8.50;Árbol 5.25;Árbol 8.20;449362,252;4480819,938;449252,879;4480612,341;637,269;688,289;;6678;;9183;;;;;2006;30/06/2006
6680;559;En la plataforma de hormigón Sureste del puente de la m-11 sobre la R-2, donde está la boca del túnel bajo Ifema. La plataforma está en el exterior, fuera de la bionda dando vista al campo de golf.;Clavo Reglamentario.;Esquina plataforma 0.78;Esquina plataforma 1.10;Esquina plataforma 0.93;Esquina plataforma 0.98;449122,861;4480279,019;449013,484;4480071,422;649,329;700,35;;9224;;6681;;9183;;;2006;30/06/2006
7751;559;En la acera dentro del verjado de la fuente ornamental de la entrada de la Casa de Campo por la M-30 y frente al edificio de la Dirección General de Deportes.;Clavo Reglamentario.;Centro rejilla 2.94;Normal a muro 0.77;Normal a verja 1.40;Esquina bordillo 6.29;438741,69;4474713,48;438632,278;4474505,999;580,572;631,591;;7750;;302;;;;;2006;30/06/2006
7752;559;En bordillo de acera. En la C/ Sepúlveda, en la esquina del bordillo en la parada de autobús, donde se encuentra el paso superior sobre la C/ Las Higueras.;Clavo Reglamentario.;Esquina bordillo 2.08;Esquina marquesina de autobús 2.72;Esquina marquesina de autobús 1.73;Distancia mínima a barandilla 5.50;436869,441;4473127,998;436760,012;4472920,55;617,095;668,119;;7558;;9233;;7753;;;2006;30/06/2006
7753;559;En el bordillo de la C/ Higeras, esquina con la C/ Almazan, frente al nº 41 de la primera.;Clavo Reglamentario.;Esquina registro 0.75;Esquina registro 0.60;Registro alumbrado 2.04;Esquina muro 2.91;436873,767;4473265,736;436764,339;4473058,287;615,237;666,258;;7752;;7754;;;;;2006;30/06/2006
7754;559;En el bordillo de la C/ Higeras, junto a la zona ajardinada y frente al nº 27.;Clavo Reglamentario.;Esquina alcorque 2.76;Esquina alcorque 2.91;Esquina alcorque 4.24;Esquina alcorque 4.37;436895,055;4473417,169;436785,63;4473209,719;625,369;676,387;;7755;;7753;;;;;2006;30/06/2006
8481;559;Esta al sur de la valla metálica que separa el monte del pilar al norte y el paraje al norte y el paraje de monte de Pozuelo al sur, dentro de este, a 0.35 m del javalcon y a 6.30 al este de la puerta de entrada trasera a fundación Mapfre.;Clavo en mojón triangular de 3 términos M-380=P-74=MJ-1.;Poste señalización 1.43;Esquina armario eléctrico 0.93;Barrote valla (Javalón) 0.35;Chaparro 3.15;429373,408;4479846,588;429264,054;4479639,281;716,465;767,507;;;;;;;;;2006;30/06/2006
8482;559;Esta a 6 m al oeste del camino perimetral de la fundación Mapfre, en el talud de este camino y debajo de dos encinas.;Clavo en mojón M-381=MJ2.;Encina 2.86;Encina 2.38;Arbol 6.55;Arbol 9.10;429266,063;4480005,229;429156,7;4479797,879;713,223;764,281;;;;;;;;;2006;30/06/2006
8483;559;Esta al sur-oeste de la valla metálica que separa el monte del pilar al nor-este y el parque forestal del Ayto. de Majadahonda al sur-oeste, dentro de este, a 0.18 m del javalcon y a 100 m al este de la carretera que une la Estación de Majadahonda con la;Clavo en mojón M-381=MJ3.;Barrote valla 3.11;Barrote valla 4.27;Barrote valla (javalcon) 0.18;;429158,898;4480132,57;429049,564;4479925,175;702,986;753,986;;;;;;;;;2006;30/06/2006
8484;559;Esta al oeste de la valla metálica que separa el monte del pilar al este y el parque forestal del Ayto. de Majadahonda al oeste dentro de este, a 0.28 del javalcon, y a 100 m al sur-este de la carretera que une la Estación de Majadahonda con la fundación;Clavo en mojón M-383=MJ4.;Barrote valla 4.08;Barrote valla 3.33;Barrote valla (javalcon) 0.28;;429045,941;4480221,529;428936,633;4480014,194;692,764;740,945;;;;;;;;;2006;30/06/2006
